id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8260,Erling Haaland,10,874,13,10.549863278865814,1,1.298770397901535,43,4,0,0,F,Manchester City,13,10.549863278865814,11.263011813163757,1.399808555841446
501,Danny Welbeck,10,633,6,4.2200832813978195,0,0.2738901451230049,14,8,2,0,F S,Brighton,6,3.4589143842458725,4.745464075356722,1.1842534095048904
5735,Jean-Philippe Mateta,10,879,6,8.429950587451458,0,0.3203686773777008,31,1,2,0,F,Crystal Palace,4,6.907612793147564,7.202770683914423,0.8196825683116913
11363,Antoine Semenyo,10,900,6,4.562031628564,3,0.457156028598547,22,11,2,0,M,Bournemouth,5,3.800862768664956,5.671197213232517,1.569388747215271
13222,Thiago,10,843,6,6.031880557537079,0,0.7825009971857071,22,5,3,0,F,Brentford,4,4.509542889893055,5.971226066350937,1.2710409872233868
6552,Bryan Mbeumo,11,973,5,4.284833405166864,1,2.496264163404703,26,18,0,0,M,Manchester United,5,4.284833405166864,7.3058386370539665,1.436300242319703
1250,Mohamed Salah,10,899,4,3.4089667573571205,2,1.7561996914446354,22,18,1,0,M,Liverpool,3,2.6477979198098183,4.832617208361626,1.3442647904157639
6026,Richarlison,11,614,4,2.849821964278817,2,1.2957726418972015,19,6,2,0,F M S,Tottenham,4,2.849821964278817,5.156790504232049,1.369459394365549
7148,Wilson Isidor,11,700,4,2.974952593445778,0,0,24,0,0,0,F S,Sunderland,4,2.974952593445778,3.3161769807338715,0.5072057098150253
7254,Viktor Gyokeres,10,814,4,4.881660208106041,0,1.207115799188614,20,8,1,0,F,Arsenal,3,4.120491370558739,6.511527366936207,2.001145426183939
8117,Nick Woltemade,7,550,4,3.9454934746026993,0,0.20918566547334194,13,4,0,0,F,Newcastle United,3,3.184324637055397,1.9412142410874367,0.7450642418116331
9307,Iliman Ndiaye,11,928,4,2.5238883085548878,1,2.391060523688793,12,14,2,0,M,Everton,3,1.7627194710075855,5.984219171106815,2.1263990299776196
10746,Jaidon Anthony,11,914,4,2.3945667445659637,1,0.4326093755662441,14,11,3,0,M,Burnley,4,2.3945667445659637,3.8155479431152344,1.3198428936302662
11504,Eli Junior Kroupi,7,230,4,1.9119495302438736,0,0.08710854221135378,10,2,1,0,F S,Bournemouth,4,1.9119495302438736,1.044780172407627,0.3366456627845764
1776,Jarrod Bowen,11,990,3,1.658348724246025,1,1.4210045505315065,26,11,0,0,F M,West Ham,3,1.658348724246025,3.47666285187006,0.7584487739950418
2248,Casemiro,10,645,3,1.0745699815452099,1,0.4137892536818981,10,6,3,1,M S,Manchester United,3,1.0745699815452099,1.4998140148818493,1.111115526407957
5675,Ismaila Sarr,8,715,3,4.016557104885578,1,0.9541837368160486,12,6,1,0,F M,Crystal Palace,3,4.016557104885578,5.078825354576111,1.3805643022060394
7322,Bukayo Saka,9,690,3,2.747915300540626,0,2.530366186052561,17,17,0,0,F M S,Arsenal,2,1.9867464629933238,6.600178673863411,3.775908701121807
7365,Lucas Paquetá,11,969,3,1.4929357133805752,0,1.562420204281807,16,14,5,0,F M,West Ham,2,0.7317668758332729,2.455506347119808,1.2679464221000671
8272,João Pedro,10,860,3,3.351896919310093,3,2.5500075798481703,16,12,0,0,F M,Chelsea,3,3.351896919310093,4.800742458552122,0.8679701667279005
8327,Bruno Guimarães,9,810,3,1.8492969051003456,1,0.5730614922940731,13,15,3,0,M,Newcastle United,3,1.8492969051003456,4.154148958623409,1.9264341592788696
8995,Hugo Ekitike,9,592,3,2.262521579861641,1,0.34205078333616257,16,5,0,0,F S,Liverpool,3,2.262521579861641,3.458281323313713,1.4665810316801071
9453,Moisés Caicedo,10,853,3,0.8330750595778227,1,0.683237487450242,10,5,1,0,M S,Chelsea,3,0.8330750595778227,5.172351503744721,4.402537668123841
