match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19648,2022-08-05 19:00:00,Ligue_1,2022,Lyon,Ajaccio,Home,2,1,1.85675,1.13852,11,8,w
19673,2022-08-19 19:00:00,Ligue_1,2022,Lyon,Troyes,Home,4,1,3.54595,0.948279,16,4,w
19686,2022-08-28 15:05:00,Ligue_1,2022,Lyon,Reims,Away,1,1,1.37054,0.889087,18,8,d
19692,2022-08-31 17:00:00,Ligue_1,2022,Lyon,Auxerre,Home,2,1,3.33913,0.411365,20,6,w
19704,2022-09-03 17:00:00,Ligue_1,2022,Lyon,Angers,Home,5,0,1.40939,0.685045,16,8,w
19661,2022-09-07 19:00:00,Ligue_1,2022,Lyon,Lorient,Away,1,3,2.29822,1.48762,15,11,l
19709,2022-09-11 18:45:00,Ligue_1,2022,Lyon,Monaco,Away,1,2,2.28122,1.64905,20,11,l
19724,2022-09-18 18:45:00,Ligue_1,2022,Lyon,Paris Saint Germain,Home,0,1,0.892759,1.52633,12,15,l
19734,2022-10-02 18:45:00,Ligue_1,2022,Lyon,Lens,Away,0,1,0.0812146,2.993,4,21,l
19743,2022-10-07 19:00:00,Ligue_1,2022,Lyon,Toulouse,Home,1,1,1.74178,0.582894,19,5,d
19755,2022-10-16 13:00:00,Ligue_1,2022,Lyon,Rennes,Away,2,3,1.54104,1.70448,7,14,l
19762,2022-10-22 15:00:00,Ligue_1,2022,Lyon,Montpellier,Away,2,1,2.78494,0.807149,21,10,w
19772,2022-10-30 19:45:00,Ligue_1,2022,Lyon,Lille,Home,1,0,1.19346,1.62118,6,15,w
19784,2022-11-06 19:45:00,Ligue_1,2022,Lyon,Marseille,Away,0,1,0.632118,1.07268,11,6,l
19792,2022-11-11 20:00:00,Ligue_1,2022,Lyon,Nice,Home,1,1,1.15632,1.71081,9,13,d
19805,2022-12-28 20:00:00,Ligue_1,2022,Lyon,Brest,Away,4,2,3.18501,1.1351,17,17,w
19813,2023-01-01 16:00:00,Ligue_1,2022,Lyon,Clermont Foot,Home,0,1,0.736196,1.2056,13,13,l
19822,2023-01-11 18:00:00,Ligue_1,2022,Lyon,Nantes,Away,0,0,0.716341,1.23816,10,13,d
19832,2023-01-14 20:00:00,Ligue_1,2022,Lyon,Strasbourg,Home,1,2,2.46849,1.15481,28,8,l
19838,2023-01-29 16:05:00,Ligue_1,2022,Lyon,Ajaccio,Away,2,0,2.02729,1.44596,8,16,w
19853,2023-02-01 20:00:00,Ligue_1,2022,Lyon,Brest,Home,0,0,2.29877,0.508973,28,8,d
19867,2023-02-04 18:00:00,Ligue_1,2022,Lyon,Troyes,Away,3,1,1.30711,0.699933,10,8,w
19875,2023-02-12 19:45:00,Ligue_1,2022,Lyon,Lens,Home,2,1,1.52893,1.30823,11,14,w
19878,2023-02-17 20:00:00,Ligue_1,2022,Lyon,Auxerre,Away,1,2,0.718949,1.34783,6,8,l
19890,2023-02-25 16:00:00,Ligue_1,2022,Lyon,Angers,Away,3,1,1.81818,1.13511,7,11,w
19900,2023-03-05 16:05:00,Ligue_1,2022,Lyon,Lorient,Home,0,0,2.54074,0.887853,17,11,d
19915,2023-03-10 20:00:00,Ligue_1,2022,Lyon,Lille,Away,3,3,1.0584,2.35286,6,8,d
19921,2023-03-17 20:00:00,Ligue_1,2022,Lyon,Nantes,Home,1,1,1.62188,1.06263,12,11,d
19935,2023-04-02 18:45:00,Ligue_1,2022,Lyon,Paris Saint Germain,Away,1,0,2.14851,1.22372,10,16,w
19944,2023-04-09 11:00:00,Ligue_1,2022,Lyon,Rennes,Home,3,1,1.23785,1.06365,11,11,w
19957,2023-04-14 19:00:00,Ligue_1,2022,Lyon,Toulouse,Away,2,1,2.988,1.51685,14,14,w
19965,2023-04-23 18:45:00,Ligue_1,2022,Lyon,Marseille,Home,1,2,1.45711,2.21507,8,14,l
19973,2023-04-30 19:00:00,Ligue_1,2022,Lyon,Strasbourg,Away,2,1,0.889805,1.68749,7,11,w
19984,2023-05-07 15:05:00,Ligue_1,2022,Lyon,Montpellier,Home,5,4,3.69552,2.30837,16,12,w
19989,2023-05-14 11:00:00,Ligue_1,2022,Lyon,Clermont Foot,Away,1,2,1.90489,1.73834,15,9,l
20004,2023-05-19 19:00:00,Ligue_1,2022,Lyon,Monaco,Home,3,1,2.40929,1.46568,23,15,w
20012,2023-05-27 19:00:00,Ligue_1,2022,Lyon,Reims,Home,3,0,3.22012,0.505996,23,11,w
20023,2023-06-03 17:00:00,Ligue_1,2022,Lyon,Nice,Away,1,3,1.68314,2.30538,17,16,l
